level,physical_room,logical_rooms,kind,anchor_x,anchor_y,controller_cost,edit_policy,runtime_role,detail,cells_json
4,19,19,solid_animation_25F_262,8,4,1,single_cell_place_move_delete,,4-frame ascending cycle $25F-$262; collision=solid; source phase=$262,"[[8, 4, 610]]"
4,19,19,energy_field_257_25A,9,4,1,single_cell_place_move_delete,,4-frame ascending cycle $257-$25A; collision=passable_l1_l3_lethal_l4; source phase=$258,"[[9, 4, 600]]"
4,19,19,energy_field_257_25A,10,4,1,single_cell_place_move_delete,,4-frame ascending cycle $257-$25A; collision=passable_l1_l3_lethal_l4; source phase=$258,"[[10, 4, 600]]"
4,19,19,energy_field_257_25A,11,4,1,single_cell_place_move_delete,,4-frame ascending cycle $257-$25A; collision=passable_l1_l3_lethal_l4; source phase=$25A,"[[11, 4, 602]]"
4,19,19,energy_field_257_25A,12,4,1,single_cell_place_move_delete,,4-frame ascending cycle $257-$25A; collision=passable_l1_l3_lethal_l4; source phase=$259,"[[12, 4, 601]]"
4,19,19,energy_field_257_25A,13,4,1,single_cell_place_move_delete,,4-frame ascending cycle $257-$25A; collision=passable_l1_l3_lethal_l4; source phase=$257,"[[13, 4, 599]]"
4,19,19,energy_field_257_25A,14,4,1,single_cell_place_move_delete,,4-frame ascending cycle $257-$25A; collision=passable_l1_l3_lethal_l4; source phase=$257,"[[14, 4, 599]]"
4,19,19,energy_field_257_25A,15,4,1,single_cell_place_move_delete,,4-frame ascending cycle $257-$25A; collision=passable_l1_l3_lethal_l4; source phase=$259,"[[15, 4, 601]]"
4,19,19,energy_field_257_25A,16,4,1,single_cell_place_move_delete,,4-frame ascending cycle $257-$25A; collision=passable_l1_l3_lethal_l4; source phase=$25A,"[[16, 4, 602]]"
4,19,19,solid_animation_263_266,17,4,1,single_cell_place_move_delete,,4-frame ascending cycle $263-$266; collision=solid; source phase=$264,"[[17, 4, 612]]"
4,19,19,rnet_source,18,6,0,move_delete_add_only_when_total_le_8,live_primary,RNET LEFT,"[[18, 6, 496]]"
4,19,19,rnet_source,1,7,0,move_delete_add_only_when_total_le_8,live_primary,RNET RIGHT,"[[1, 7, 497]]"
4,19,19,rnet_source,18,8,0,move_delete_add_only_when_total_le_8,live_primary,RNET LEFT,"[[18, 8, 496]]"
4,19,19,rnet_source,3,9,0,move_delete_add_only_when_total_le_8,live_primary,RNET UP,"[[3, 9, 500]]"
4,19,19,rnet_source,6,9,0,move_delete_add_only_when_total_le_8,live_primary,RNET UP,"[[6, 9, 500]]"
4,19,19,rnet_source,9,9,0,move_delete_add_only_when_total_le_8,live_primary,RNET UP,"[[9, 9, 500]]"
4,19,19,rnet_source,12,9,0,move_delete_add_only_when_total_le_8,live_primary,RNET UP,"[[12, 9, 500]]"
4,19,19,rnet_source,15,9,0,move_delete_add_only_when_total_le_8,live_primary,RNET UP,"[[15, 9, 500]]"
4,20,20,ele_horizontal,13,1,0,atomic_place_move_delete_max_5_pairs,,two adjacent runtime object records from slots 43..52,"[[13, 1, 502], [17, 1, 503]]"
4,20,20,ele_horizontal,14,3,0,atomic_place_move_delete_max_5_pairs,,two adjacent runtime object records from slots 43..52,"[[14, 3, 502], [18, 3, 503]]"
4,20,20,ele_horizontal,13,5,0,atomic_place_move_delete_max_5_pairs,,two adjacent runtime object records from slots 43..52,"[[13, 5, 502], [17, 5, 503]]"
4,20,20,ele_horizontal,14,7,0,atomic_place_move_delete_max_5_pairs,,two adjacent runtime object records from slots 43..52,"[[14, 7, 502], [18, 7, 503]]"
4,20,20,rnet_source,6,1,0,move_delete_add_only_when_total_le_8,live_primary,RNET LEFT,"[[6, 1, 496]]"
4,20,20,rnet_source,1,2,0,move_delete_add_only_when_total_le_8,live_primary,RNET RIGHT,"[[1, 2, 497]]"
4,20,20,rnet_source,7,2,0,move_delete_add_only_when_total_le_8,live_primary,RNET DOWN,"[[7, 2, 501]]"
4,20,20,rnet_source,10,2,0,move_delete_add_only_when_total_le_8,live_primary,RNET LEFT,"[[10, 2, 496]]"
4,20,20,rnet_source,3,3,0,move_delete_add_only_when_total_le_8,live_primary,RNET UP,"[[3, 3, 500]]"
4,20,20,rnet_source,2,4,0,move_delete_add_only_when_total_le_8,live_primary,RNET LEFT,"[[2, 4, 496]]"
4,20,20,rnet_source,4,4,0,move_delete_add_only_when_total_le_8,live_primary,RNET RIGHT,"[[4, 4, 497]]"
4,20,20,rnet_source,3,5,0,move_delete_add_only_when_total_le_8,live_primary,RNET DOWN,"[[3, 5, 501]]"
4,20,20,rnet_source,7,5,0,move_delete_add_only_when_total_le_8,skipped_pool_full,RNET UP,"[[7, 5, 500]]"
4,20,20,rnet_source,6,6,0,move_delete_add_only_when_total_le_8,skipped_pool_full,RNET LEFT,"[[6, 6, 496]]"
4,20,20,rnet_source,8,6,0,move_delete_add_only_when_total_le_8,skipped_pool_full,RNET RIGHT,"[[8, 6, 497]]"
4,20,20,rnet_source,2,7,0,move_delete_add_only_when_total_le_8,skipped_pool_full,RNET LEFT,"[[2, 7, 496]]"
4,20,20,rnet_source,4,7,0,move_delete_add_only_when_total_le_8,skipped_pool_full,RNET RIGHT,"[[4, 7, 497]]"
4,20,20,rnet_source,7,7,0,move_delete_add_only_when_total_le_8,skipped_pool_full,RNET DOWN,"[[7, 7, 501]]"
4,20,20,rnet_source,3,8,0,move_delete_add_only_when_total_le_8,skipped_pool_full,RNET DOWN,"[[3, 8, 501]]"
4,21,21,fixed_cannon_31C,5,4,1,single_cell_place_move_delete,,,"[[5, 4, 796]]"
4,21,21,fixed_cannon_31C,15,4,1,single_cell_place_move_delete,,,"[[15, 4, 796]]"
4,21,21,compound_232_2x3,13,5,1,atomic_place_move_delete,,,"[[13, 5, 562], [14, 5, 563], [13, 6, 564], [14, 6, 565], [13, 7, 566], [14, 7, 567]]"
4,21,21,compound_232_2x3,4,6,1,atomic_place_move_delete,,,"[[4, 6, 562], [5, 6, 563], [4, 7, 564], [5, 7, 565], [4, 8, 566], [5, 8, 567]]"
4,21,21,compound_242_2x2,11,6,1,atomic_place_move_delete,,,"[[11, 6, 578], [12, 6, 579], [11, 7, 580], [12, 7, 581]]"
4,22,22,organic_cannon_300,4,5,1,atomic_place_move_delete,,,"[[4, 5, 768], [4, 6, 102], [3, 7, 98], [4, 7, 100], [5, 7, 99], [6, 7, 101], [3, 8, 92], [4, 8, 93], [5, 8, 94], [6, 8, 95]]"
4,22,22,left_gun_346,12,6,1,single_cell_place_move_delete,,,"[[12, 6, 838]]"
4,22,22,rnet_source,3,2,0,move_delete_add_only_when_total_le_8,live_primary,RNET RIGHT,"[[3, 2, 497]]"
4,22,22,rnet_source,9,2,0,move_delete_add_only_when_total_le_8,live_primary,RNET DOWN,"[[9, 2, 501]]"
4,22,22,rnet_source,16,2,0,move_delete_add_only_when_total_le_8,live_primary,RNET LEFT,"[[16, 2, 496]]"
4,23,23,large_cannon_30C,15,2,1,atomic_place_move_delete_preserve_collateral,,,"[[14, 1, 278], [15, 1, 279], [16, 1, 280], [17, 1, 281], [14, 2, 282], [15, 2, 780], [16, 2, 781], [17, 2, 285], [14, 3, 286], [15, 3, 782], [16, 3, 783]]"
4,23,23,fixed_cannon_31C,9,3,1,single_cell_place_move_delete,,,"[[9, 3, 796]]"
4,24,24,organic_cannon_300,7,6,1,atomic_place_move_delete,,,"[[7, 6, 768], [7, 7, 102], [6, 8, 98], [7, 8, 100], [8, 8, 99], [9, 8, 101], [6, 9, 92], [7, 9, 93], [8, 9, 94], [9, 9, 95]]"
4,24,24,compound_232_2x3,3,7,1,atomic_place_move_delete,,,"[[3, 7, 562], [4, 7, 563], [3, 8, 564], [4, 8, 565], [3, 9, 566], [4, 9, 567]]"
4,24,24,rnet_source,10,1,0,move_delete_add_only_when_total_le_8,live_primary,RNET DOWN,"[[10, 1, 501]]"
4,24,24,rnet_source,11,1,0,move_delete_add_only_when_total_le_8,live_primary,RNET DOWN,"[[11, 1, 501]]"
4,24,24,rnet_source,12,1,0,move_delete_add_only_when_total_le_8,live_primary,RNET DOWN,"[[12, 1, 501]]"
4,24,24,rnet_source,17,1,0,move_delete_add_only_when_total_le_8,live_primary,RNET DOWN,"[[17, 1, 501]]"
4,24,24,rnet_source,18,2,0,move_delete_add_only_when_total_le_8,live_primary,RNET LEFT,"[[18, 2, 496]]"
4,24,24,rnet_source,18,4,0,move_delete_add_only_when_total_le_8,live_primary,RNET LEFT,"[[18, 4, 496]]"
4,24,24,rnet_source,18,5,0,move_delete_add_only_when_total_le_8,live_primary,RNET LEFT,"[[18, 5, 496]]"
4,24,24,rnet_source,18,6,0,move_delete_add_only_when_total_le_8,live_primary,RNET LEFT,"[[18, 6, 496]]"
4,25,25,ele_horizontal,1,4,0,atomic_place_move_delete_max_5_pairs,,two adjacent runtime object records from slots 43..52,"[[1, 4, 502], [8, 4, 503]]"
4,25,25,ele_horizontal,4,6,0,atomic_place_move_delete_max_5_pairs,,two adjacent runtime object records from slots 43..52,"[[4, 6, 502], [10, 6, 503]]"
4,25,25,ele_horizontal,7,8,0,atomic_place_move_delete_max_5_pairs,,two adjacent runtime object records from slots 43..52,"[[7, 8, 502], [13, 8, 503]]"
4,26,26,left_gun_346,15,4,1,single_cell_place_move_delete,,,"[[15, 4, 838]]"
4,27,27,rnet_source,6,3,0,move_delete_add_only_when_total_le_8,live_primary,RNET DOWN,"[[6, 3, 501]]"
4,27,27,rnet_source,7,3,0,move_delete_add_only_when_total_le_8,live_primary,RNET DOWN,"[[7, 3, 501]]"
4,27,27,rnet_source,3,9,0,move_delete_add_only_when_total_le_8,live_primary,RNET UP,"[[3, 9, 500]]"
4,27,27,rnet_source,4,9,0,move_delete_add_only_when_total_le_8,live_primary,RNET UP,"[[4, 9, 500]]"
4,27,27,rnet_source,9,9,0,move_delete_add_only_when_total_le_8,live_primary,RNET UP,"[[9, 9, 500]]"
4,27,27,rnet_source,10,9,0,move_delete_add_only_when_total_le_8,live_primary,RNET UP,"[[10, 9, 500]]"
4,27,27,crp_source,2,3,0,move_delete_add_only_when_total_le_6,dedicated_live,CRP LEFT SLOW,"[[2, 3, 508]]"
4,27,27,crp_source,3,3,0,move_delete_add_only_when_total_le_6,dedicated_live,CRP LEFT SLOW,"[[3, 3, 508]]"
4,27,27,crp_source,4,3,0,move_delete_add_only_when_total_le_6,dedicated_live,CRP LEFT SLOW,"[[4, 3, 508]]"
4,27,27,crp_source,12,3,0,move_delete_add_only_when_total_le_6,dedicated_live,CRP RIGHT FAST,"[[12, 3, 511]]"
4,27,27,crp_source,13,3,0,move_delete_add_only_when_total_le_6,dedicated_live,CRP RIGHT FAST,"[[13, 3, 511]]"
4,27,27,crp_source,14,3,0,move_delete_add_only_when_total_le_6,dedicated_live,CRP RIGHT FAST,"[[14, 3, 511]]"
4,27,27,crp_source,15,3,0,move_delete_add_only_when_total_le_6,overflow_slot76_live,CRP RIGHT FAST,"[[15, 3, 511]]"
4,28,28,fixed_cannon_31C,10,3,1,single_cell_place_move_delete,,,"[[10, 3, 796]]"
4,28,28,left_gun_346,14,5,1,single_cell_place_move_delete,,,"[[14, 5, 838]]"
4,29,29,ele_horizontal,1,1,0,atomic_place_move_delete_max_5_pairs,,two adjacent runtime object records from slots 43..52,"[[1, 1, 502], [15, 1, 503]]"
4,29,29,ele_horizontal,6,5,0,atomic_place_move_delete_max_5_pairs,,two adjacent runtime object records from slots 43..52,"[[6, 5, 502], [15, 5, 503]]"
4,29,29,crp_source,2,1,0,move_delete_add_only_when_total_le_6,dedicated_live,CRP LEFT SLOW,"[[2, 1, 508]]"
4,29,29,crp_source,3,1,0,move_delete_add_only_when_total_le_6,dedicated_live,CRP LEFT SLOW,"[[3, 1, 508]]"
4,29,29,crp_source,4,1,0,move_delete_add_only_when_total_le_6,dedicated_live,CRP LEFT SLOW,"[[4, 1, 508]]"
4,29,29,crp_source,2,3,0,move_delete_add_only_when_total_le_6,dedicated_live,CRP LEFT SLOW,"[[2, 3, 508]]"
4,29,29,crp_source,3,3,0,move_delete_add_only_when_total_le_6,dedicated_live,CRP LEFT SLOW,"[[3, 3, 508]]"
4,29,29,crp_source,4,3,0,move_delete_add_only_when_total_le_6,dedicated_live,CRP LEFT SLOW,"[[4, 3, 508]]"
4,30,30,mixed_spawn_pit,5,5,1,single_cell_place_move_delete_level4,,cargo or homing-hostile output; child allocations check failure,"[[5, 5, 512]]"
4,30,30,mixed_spawn_pit,11,5,1,single_cell_place_move_delete_level4,,cargo or homing-hostile output; child allocations check failure,"[[11, 5, 512]]"
4,30,30,rnet_source,1,2,0,move_delete_add_only_when_total_le_8,live_primary,RNET RIGHT,"[[1, 2, 497]]"
4,30,30,rnet_source,1,3,0,move_delete_add_only_when_total_le_8,live_primary,RNET RIGHT,"[[1, 3, 497]]"
4,30,30,rnet_source,18,3,0,move_delete_add_only_when_total_le_8,live_primary,RNET LEFT,"[[18, 3, 496]]"
4,30,30,rnet_source,18,5,0,move_delete_add_only_when_total_le_8,live_primary,RNET LEFT,"[[18, 5, 496]]"
4,31,31,solid_animation_26B_26E,1,1,1,single_cell_place_move_delete,,4-frame ascending cycle $26B-$26E; collision=solid; source phase=$26B,"[[1, 1, 619]]"
4,31,31,solid_animation_26B_26E,2,1,1,single_cell_place_move_delete,,4-frame ascending cycle $26B-$26E; collision=solid; source phase=$26B,"[[2, 1, 619]]"
4,31,31,energy_field_25B_25E,1,2,1,single_cell_place_move_delete,,4-frame ascending cycle $25B-$25E; collision=passable_l1_l3_lethal_l4; source phase=$25B,"[[1, 2, 603]]"
4,31,31,energy_field_25B_25E,2,2,1,single_cell_place_move_delete,,4-frame ascending cycle $25B-$25E; collision=passable_l1_l3_lethal_l4; source phase=$25C,"[[2, 2, 604]]"
4,31,31,energy_field_25B_25E,1,3,1,single_cell_place_move_delete,,4-frame ascending cycle $25B-$25E; collision=passable_l1_l3_lethal_l4; source phase=$25C,"[[1, 3, 604]]"
4,31,31,energy_field_25B_25E,2,3,1,single_cell_place_move_delete,,4-frame ascending cycle $25B-$25E; collision=passable_l1_l3_lethal_l4; source phase=$25D,"[[2, 3, 605]]"
4,31,31,energy_field_25B_25E,1,4,1,single_cell_place_move_delete,,4-frame ascending cycle $25B-$25E; collision=passable_l1_l3_lethal_l4; source phase=$25D,"[[1, 4, 605]]"
4,31,31,energy_field_25B_25E,2,4,1,single_cell_place_move_delete,,4-frame ascending cycle $25B-$25E; collision=passable_l1_l3_lethal_l4; source phase=$25B,"[[2, 4, 603]]"
4,31,31,energy_field_25B_25E,1,5,1,single_cell_place_move_delete,,4-frame ascending cycle $25B-$25E; collision=passable_l1_l3_lethal_l4; source phase=$25D,"[[1, 5, 605]]"
4,31,31,energy_field_25B_25E,2,5,1,single_cell_place_move_delete,,4-frame ascending cycle $25B-$25E; collision=passable_l1_l3_lethal_l4; source phase=$25C,"[[2, 5, 604]]"
4,31,31,energy_field_25B_25E,1,6,1,single_cell_place_move_delete,,4-frame ascending cycle $25B-$25E; collision=passable_l1_l3_lethal_l4; source phase=$25E,"[[1, 6, 606]]"
4,31,31,energy_field_25B_25E,2,6,1,single_cell_place_move_delete,,4-frame ascending cycle $25B-$25E; collision=passable_l1_l3_lethal_l4; source phase=$25E,"[[2, 6, 606]]"
4,31,31,energy_field_25B_25E,1,7,1,single_cell_place_move_delete,,4-frame ascending cycle $25B-$25E; collision=passable_l1_l3_lethal_l4; source phase=$25E,"[[1, 7, 606]]"
4,31,31,energy_field_25B_25E,2,7,1,single_cell_place_move_delete,,4-frame ascending cycle $25B-$25E; collision=passable_l1_l3_lethal_l4; source phase=$25D,"[[2, 7, 605]]"
4,31,31,solid_animation_267_26A,1,8,1,single_cell_place_move_delete,,4-frame ascending cycle $267-$26A; collision=solid; source phase=$269,"[[1, 8, 617]]"
4,31,31,solid_animation_267_26A,2,8,1,single_cell_place_move_delete,,4-frame ascending cycle $267-$26A; collision=solid; source phase=$269,"[[2, 8, 617]]"
4,31,31,crp_source,9,1,0,move_delete_add_only_when_total_le_6,dedicated_live,CRP RIGHT SLOW,"[[9, 1, 510]]"
4,31,31,crp_source,10,1,0,move_delete_add_only_when_total_le_6,dedicated_live,CRP RIGHT SLOW,"[[10, 1, 510]]"
4,31,31,crp_source,11,1,0,move_delete_add_only_when_total_le_6,dedicated_live,CRP RIGHT SLOW,"[[11, 1, 510]]"
4,31,31,crp_source,12,4,0,move_delete_add_only_when_total_le_6,dedicated_live,CRP LEFT SLOW,"[[12, 4, 508]]"
4,31,31,crp_source,13,4,0,move_delete_add_only_when_total_le_6,dedicated_live,CRP LEFT SLOW,"[[13, 4, 508]]"
4,31,31,crp_source,14,4,0,move_delete_add_only_when_total_le_6,dedicated_live,CRP LEFT SLOW,"[[14, 4, 508]]"
4,32,32,ele_horizontal,9,4,0,atomic_place_move_delete_max_5_pairs,,two adjacent runtime object records from slots 43..52,"[[9, 4, 502], [12, 4, 503]]"
4,32,32,ele_horizontal,9,7,0,atomic_place_move_delete_max_5_pairs,,two adjacent runtime object records from slots 43..52,"[[9, 7, 502], [12, 7, 503]]"
4,32,32,ele_vertical,7,2,0,atomic_place_move_delete_max_5_pairs,,two adjacent runtime object records from slots 43..52,"[[7, 2, 504], [7, 5, 505]]"
4,32,32,ele_vertical,14,6,0,atomic_place_move_delete_max_5_pairs,,two adjacent runtime object records from slots 43..52,"[[14, 6, 504], [14, 9, 505]]"
4,33,33,crp_source,13,1,0,move_delete_add_only_when_total_le_6,dedicated_live,CRP LEFT SLOW,"[[13, 1, 508]]"
4,33,33,crp_source,14,1,0,move_delete_add_only_when_total_le_6,dedicated_live,CRP LEFT SLOW,"[[14, 1, 508]]"
4,33,33,crp_source,15,1,0,move_delete_add_only_when_total_le_6,dedicated_live,CRP RIGHT SLOW,"[[15, 1, 510]]"
4,33,33,crp_source,4,8,0,move_delete_add_only_when_total_le_6,dedicated_live,CRP RIGHT FAST,"[[4, 8, 511]]"
4,33,33,crp_source,7,8,0,move_delete_add_only_when_total_le_6,dedicated_live,CRP LEFT FAST,"[[7, 8, 509]]"
4,33,33,crp_source,10,8,0,move_delete_add_only_when_total_le_6,dedicated_live,CRP RIGHT FAST,"[[10, 8, 511]]"
4,33,33,crp_source,13,8,0,move_delete_add_only_when_total_le_6,overflow_overwritten,CRP RIGHT FAST,"[[13, 8, 511]]"
4,33,33,crp_source,16,8,0,move_delete_add_only_when_total_le_6,overflow_slot76_live,CRP LEFT FAST,"[[16, 8, 509]]"
4,34,34,left_gun_346,4,7,1,single_cell_place_move_delete,,,"[[4, 7, 838]]"
4,34,34,right_gun_329,13,7,1,single_cell_place_move_delete,,,"[[13, 7, 809]]"
4,35,35,particle_emitter,15,7,1,single_cell_place_move_delete_with_runtime_pool_warning,,child allocator uses shared slots 19..40 and checks failure,"[[15, 7, 159]]"
4,36,36,left_gun_346,13,3,1,single_cell_place_move_delete,,,"[[13, 3, 838]]"
4,36,36,rnet_source,6,1,0,move_delete_add_only_when_total_le_8,live_primary,RNET DOWN,"[[6, 1, 501]]"
4,36,36,rnet_source,13,1,0,move_delete_add_only_when_total_le_8,live_primary,RNET DOWN,"[[13, 1, 501]]"
4,36,36,rnet_source,3,3,0,move_delete_add_only_when_total_le_8,live_primary,RNET DOWN,"[[3, 3, 501]]"
4,36,36,rnet_source,2,4,0,move_delete_add_only_when_total_le_8,live_primary,RNET DOWN,"[[2, 4, 501]]"
4,36,36,rnet_source,1,5,0,move_delete_add_only_when_total_le_8,live_primary,RNET DOWN,"[[1, 5, 501]]"
4,36,36,rnet_source,8,7,0,move_delete_add_only_when_total_le_8,live_primary,RNET UP,"[[8, 7, 500]]"
4,36,36,rnet_source,18,7,0,move_delete_add_only_when_total_le_8,live_primary,RNET UP,"[[18, 7, 500]]"
4,37,37,fixed_cannon_31C,7,3,1,single_cell_place_move_delete,,,"[[7, 3, 796]]"
4,37,37,left_gun_346,15,3,1,single_cell_place_move_delete,,,"[[15, 3, 838]]"
4,37,37,compound_232_2x3,4,7,1,atomic_place_move_delete,,,"[[4, 7, 562], [5, 7, 563], [4, 8, 564], [5, 8, 565], [4, 9, 566], [5, 9, 567]]"
4,37,37,compound_232_2x3,10,7,1,atomic_place_move_delete,,,"[[10, 7, 562], [11, 7, 563], [10, 8, 564], [11, 8, 565], [10, 9, 566], [11, 9, 567]]"
4,37,37,left_gun_346,15,7,1,single_cell_place_move_delete,,,"[[15, 7, 838]]"
4,37,37,compound_242_2x2,7,8,1,atomic_place_move_delete,,,"[[7, 8, 578], [8, 8, 579], [7, 9, 580], [8, 9, 581]]"
4,38,38,compound_232_2x3,17,4,1,atomic_place_move_delete,,,"[[17, 4, 562], [18, 4, 563], [17, 5, 564], [18, 5, 565], [17, 6, 566], [18, 6, 567]]"
4,38,38,rnet_source,11,1,0,move_delete_add_only_when_total_le_8,live_primary,RNET DOWN,"[[11, 1, 501]]"
4,38,38,rnet_source,3,2,0,move_delete_add_only_when_total_le_8,live_primary,RNET RIGHT,"[[3, 2, 497]]"
4,38,38,rnet_source,4,4,0,move_delete_add_only_when_total_le_8,live_primary,RNET RIGHT,"[[4, 4, 497]]"
4,38,38,rnet_source,6,6,0,move_delete_add_only_when_total_le_8,live_primary,RNET RIGHT,"[[6, 6, 497]]"
4,38,38,rnet_source,13,6,0,move_delete_add_only_when_total_le_8,live_primary,RNET UP,"[[13, 6, 500]]"
4,38,38,rnet_source,11,9,0,move_delete_add_only_when_total_le_8,live_primary,RNET UP,"[[11, 9, 500]]"
4,39,39,organic_cannon_300,1,3,1,atomic_place_move_delete,,,"[[1, 3, 768], [1, 4, 102], [0, 5, 98], [1, 5, 100], [2, 5, 99], [3, 5, 101], [0, 6, 92], [1, 6, 93], [2, 6, 94], [3, 6, 95]]"
4,39,39,organic_cannon_300,15,6,1,atomic_place_move_delete,,,"[[15, 6, 768], [15, 7, 102], [14, 8, 98], [15, 8, 100], [16, 8, 99], [17, 8, 101], [14, 9, 92], [15, 9, 93], [16, 9, 94], [17, 9, 95]]"
4,39,39,rnet_source,10,1,0,move_delete_add_only_when_total_le_8,live_primary,RNET DOWN,"[[10, 1, 501]]"
4,39,39,rnet_source,11,1,0,move_delete_add_only_when_total_le_8,live_primary,RNET DOWN,"[[11, 1, 501]]"
4,40,40,left_gun_346,15,2,1,single_cell_place_move_delete,,,"[[15, 2, 838]]"
4,40,40,organic_cannon_300,11,6,1,atomic_place_move_delete,,,"[[11, 6, 768], [11, 7, 102], [10, 8, 98], [11, 8, 100], [12, 8, 99], [13, 8, 101], [10, 9, 92], [11, 9, 93], [12, 9, 94], [13, 9, 95]]"
4,40,40,rnet_source,18,1,0,move_delete_add_only_when_total_le_8,live_primary,RNET LEFT,"[[18, 1, 496]]"
4,40,40,rnet_source,18,7,0,move_delete_add_only_when_total_le_8,live_primary,RNET LEFT,"[[18, 7, 496]]"
4,40,40,rnet_source,18,8,0,move_delete_add_only_when_total_le_8,live_primary,RNET LEFT,"[[18, 8, 496]]"
4,40,40,rnet_source,18,9,0,move_delete_add_only_when_total_le_8,live_primary,RNET LEFT,"[[18, 9, 496]]"
4,40,40,edge_spawn_band,6,10,0,advanced_move_only_preserve_raw_cardinality,,bottom side; persistent ST/ED endpoint semantics,"[[6, 10, 483]]"
4,41,41,compound_232_2x3,14,7,1,atomic_place_move_delete,,,"[[14, 7, 562], [15, 7, 563], [14, 8, 564], [15, 8, 565], [14, 9, 566], [15, 9, 567]]"
4,41,41,crp_source,2,1,0,move_delete_add_only_when_total_le_6,dedicated_live,CRP LEFT FAST,"[[2, 1, 509]]"
4,41,41,crp_source,2,8,0,move_delete_add_only_when_total_le_6,dedicated_live,CRP RIGHT SLOW,"[[2, 8, 510]]"
4,41,41,crp_source,3,8,0,move_delete_add_only_when_total_le_6,dedicated_live,CRP RIGHT SLOW,"[[3, 8, 510]]"
4,41,41,crp_source,4,8,0,move_delete_add_only_when_total_le_6,dedicated_live,CRP RIGHT SLOW,"[[4, 8, 510]]"
4,43,43,large_cannon_30C,7,4,1,atomic_place_move_delete_preserve_collateral,,,"[[6, 3, 278], [7, 3, 279], [8, 3, 280], [9, 3, 281], [6, 4, 282], [7, 4, 780], [8, 4, 781], [9, 4, 285], [6, 5, 286], [7, 5, 782], [8, 5, 783]]"
4,43,43,compound_232_2x3,14,5,1,atomic_place_move_delete,,,"[[14, 5, 562], [15, 5, 563], [14, 6, 564], [15, 6, 565], [14, 7, 566], [15, 7, 567]]"
4,43,43,edge_spawn_band,6,10,0,advanced_move_only_preserve_raw_cardinality,,bottom side; persistent ST/ED endpoint semantics,"[[6, 10, 482], [12, 10, 483]]"
4,44,44,rnet_source,15,6,0,move_delete_add_only_when_total_le_8,live_primary,RNET LEFT,"[[15, 6, 496]]"
4,44,44,crp_source,8,1,0,move_delete_add_only_when_total_le_6,dedicated_live,CRP RIGHT SLOW,"[[8, 1, 510]]"
4,44,44,crp_source,9,1,0,move_delete_add_only_when_total_le_6,dedicated_live,CRP RIGHT SLOW,"[[9, 1, 510]]"
4,44,44,crp_source,10,1,0,move_delete_add_only_when_total_le_6,dedicated_live,CRP RIGHT SLOW,"[[10, 1, 510]]"
4,44,44,crp_source,11,3,0,move_delete_add_only_when_total_le_6,dedicated_live,CRP RIGHT FAST,"[[11, 3, 511]]"
4,44,44,crp_source,4,8,0,move_delete_add_only_when_total_le_6,dedicated_live,CRP RIGHT FAST,"[[4, 8, 511]]"
4,45,45,ele_vertical,6,1,0,atomic_place_move_delete_max_5_pairs,,two adjacent runtime object records from slots 43..52,"[[6, 1, 504], [6, 5, 505]]"
4,45,45,rnet_source,13,1,0,move_delete_add_only_when_total_le_8,live_primary,RNET DOWN,"[[13, 1, 501]]"
4,45,45,rnet_source,14,1,0,move_delete_add_only_when_total_le_8,live_primary,RNET DOWN,"[[14, 1, 501]]"
4,45,45,rnet_source,15,1,0,move_delete_add_only_when_total_le_8,live_primary,RNET DOWN,"[[15, 1, 501]]"
4,45,45,crp_source,12,1,0,move_delete_add_only_when_total_le_6,dedicated_live,CRP RIGHT SLOW,"[[12, 1, 510]]"
4,45,45,crp_source,11,2,0,move_delete_add_only_when_total_le_6,dedicated_live,CRP RIGHT SLOW,"[[11, 2, 510]]"
4,45,45,crp_source,10,3,0,move_delete_add_only_when_total_le_6,dedicated_live,CRP RIGHT SLOW,"[[10, 3, 510]]"
4,45,45,crp_source,9,4,0,move_delete_add_only_when_total_le_6,dedicated_live,CRP RIGHT SLOW,"[[9, 4, 510]]"
4,45,45,crp_source,8,5,0,move_delete_add_only_when_total_le_6,dedicated_live,CRP RIGHT SLOW,"[[8, 5, 510]]"
4,45,45,crp_source,7,6,0,move_delete_add_only_when_total_le_6,dedicated_live,CRP RIGHT SLOW,"[[7, 6, 510]]"
4,46,46,organic_cannon_300,7,5,1,atomic_place_move_delete,,,"[[7, 5, 768], [7, 6, 102], [6, 7, 98], [7, 7, 100], [8, 7, 99], [9, 7, 101], [6, 8, 92], [7, 8, 93], [8, 8, 94], [9, 8, 95]]"
4,46,46,organic_cannon_300,16,5,1,atomic_place_move_delete,,,"[[16, 5, 768], [16, 6, 102], [15, 7, 98], [16, 7, 100], [17, 7, 99], [18, 7, 101], [15, 8, 92], [16, 8, 93], [17, 8, 94], [18, 8, 95]]"
4,46,46,rnet_source,18,1,0,move_delete_add_only_when_total_le_8,live_primary,RNET DOWN,"[[18, 1, 501]]"
4,47,47,solid_animation_25F_262,5,8,1,single_cell_place_move_delete,,4-frame ascending cycle $25F-$262; collision=solid; source phase=$262,"[[5, 8, 610]]"
4,47,47,energy_field_257_25A,6,8,1,single_cell_place_move_delete,,4-frame ascending cycle $257-$25A; collision=passable_l1_l3_lethal_l4; source phase=$257,"[[6, 8, 599]]"
